test_name,tcp_flavor,time_iter,bits_per_second,rtt_ms,cwnd_size_bytes
amsterdam_lan_noload,vegas,0,92172281.7764458,70.336,884728
amsterdam_lan_noload,vegas,1,96466864.54691826,70.256,902104
amsterdam_lan_noload,vegas,2,89159097.37447326,70.211,460464
amsterdam_lan_noload,vegas,3,34584780.98108132,70.202,246160
amsterdam_lan_noload,vegas,4,11533967.511772495,70.419,139008
amsterdam_lan_noload,vegas,5,23072778.480869286,70.968,159280
amsterdam_lan_noload,vegas,6,23060023.743376654,74.459,179552
amsterdam_lan_noload,vegas,7,11539021.152297582,73.841,199824
amsterdam_lan_noload,vegas,8,24125402.818975117,70.25,110048
amsterdam_lan_noload,vegas,9,11534393.750289144,70.222,130320
amsterdam_lan_noload,vegas,10,23061546.2018038,70.181,150592
amsterdam_lan_noload,vegas,11,11534117.3791438,70.458,85432
amsterdam_lan_noload,vegas,12,11536216.619076084,70.25,105704
amsterdam_lan_noload,vegas,13,11536193.236500489,71.084,70952
amsterdam_lan_noload,vegas,14,11530692.026582424,70.706,91224
amsterdam_lan_noload,vegas,15,11531498.69811238,70.226,112944
amsterdam_lan_noload,vegas,16,10492527.489908237,70.209,133216
amsterdam_lan_noload,vegas,17,12571371.09490563,70.784,153488
amsterdam_lan_noload,vegas,18,23078156.522892557,70.203,173760
amsterdam_lan_noload,vegas,19,11532651.870935692,71.077,194032
amsterdam_lan_noload,vegas,20,25158602.073097225,70.4,214304
amsterdam_lan_noload,vegas,21,23080512.69948223,70.727,234576
amsterdam_lan_noload,vegas,22,34591107.3442779,70.222,254848
amsterdam_lan_noload,vegas,23,23077648.741772223,70.229,275120
amsterdam_lan_noload,vegas,24,36691866.87441899,70.255,296840
amsterdam_lan_noload,vegas,25,34598475.218844235,70.21,317112
amsterdam_lan_noload,vegas,26,35663245.56322717,71.009,337384
amsterdam_lan_noload,vegas,27,46139882.38964973,70.697,357656
amsterdam_lan_noload,vegas,28,34600999.24161831,70.227,377928
amsterdam_lan_noload,vegas,29,47187289.7272597,71.412,198376
amsterdam_lan_noload,vegas,30,12578547.014729515,70.305,218648
amsterdam_lan_noload,vegas,31,34600310.46030795,70.197,238920
amsterdam_lan_noload,vegas,32,24120021.256361693,70.188,259192
amsterdam_lan_noload,vegas,33,24124292.36947811,70.527,143352
amsterdam_lan_noload,vegas,34,23069156.010154936,70.217,163624
amsterdam_lan_noload,vegas,35,11531280.184797905,71.371,183896
amsterdam_lan_noload,vegas,36,24128395.21246313,71.462,204168
amsterdam_lan_noload,vegas,37,23060001.75988976,70.553,225888
amsterdam_lan_noload,vegas,38,23067404.319665983,70.208,246160
amsterdam_lan_noload,vegas,39,36688014.64564908,70.248,266432
amsterdam_lan_noload,vegas,40,23068903.00231316,70.481,146248
amsterdam_lan_noload,vegas,41,11536297.083369361,70.463,166520
amsterdam_lan_noload,vegas,42,23056866.794311337,71.087,186792
amsterdam_lan_noload,vegas,43,23097821.66214016,70.584,207064
amsterdam_lan_noload,vegas,44,24115704.223825432,70.253,227336
amsterdam_lan_noload,vegas,45,23049333.72471588,70.395,247608
amsterdam_lan_noload,vegas,46,25169423.014628656,71.17,267880
amsterdam_lan_noload,vegas,47,36701555.67807452,71.374,288152
amsterdam_lan_noload,vegas,48,35692452.0441241,70.325,309872
amsterdam_lan_noload,vegas,49,35634371.314347535,70.216,330144
amsterdam_lan_noload,vegas,50,36678079.54258799,70.254,350416
amsterdam_lan_noload,vegas,51,46165042.11832685,70.275,370688
amsterdam_lan_noload,vegas,52,35626255.0080066,70.251,390960
amsterdam_lan_noload,vegas,53,50325006.87639377,70.197,411232
amsterdam_lan_noload,vegas,54,46191712.24212344,70.31,431504
amsterdam_lan_noload,vegas,55,39835492.962576024,73.827,451776
amsterdam_lan_noload,vegas,56,62899780.97250261,70.339,472048
amsterdam_lan_noload,vegas,57,46146250.21889882,70.425,492320
amsterdam_lan_noload,vegas,58,47153193.9630636,70.195,260640
amsterdam_lan_noload,vegas,59,36674120.9879727,70.342,280912
amsterdam_wlan_load,bbr,0,127868226.34976341,75.086,8115090
amsterdam_wlan_load,bbr,1,278903927.0717204,70.102,7336388
amsterdam_wlan_load,bbr,2,264255690.04981208,79.5,7791972
amsterdam_wlan_load,bbr,3,283096553.7706543,71.272,6551496
amsterdam_wlan_load,bbr,4,308291524.08615637,71.855,6529212
amsterdam_wlan_load,bbr,5,320810370.80087537,70.064,6561400
amsterdam_wlan_load,bbr,6,308349181.0492013,70.388,6717388
amsterdam_wlan_load,bbr,7,309306727.36404514,74.57,6705008
amsterdam_wlan_load,bbr,8,299899028.13201416,72.218,6893184
amsterdam_wlan_load,bbr,9,300957564.252651,71.432,7068980
amsterdam_wlan_load,bbr,10,228587279.02292085,69.782,6596064
amsterdam_wlan_load,bbr,11,311430190.53122765,72.775,6752052
amsterdam_wlan_load,bbr,12,319811219.43721366,70.496,6643108
amsterdam_wlan_load,bbr,13,306185725.00767547,87.178,8574388
amsterdam_wlan_load,bbr,14,281011333.17610943,84.346,6650536
amsterdam_wlan_load,bbr,15,274717283.83744335,73.649,6690152
amsterdam_wlan_load,bbr,16,283122877.6912089,75.643,6841188
amsterdam_wlan_load,bbr,17,299883155.3060849,72.48,6712436
amsterdam_wlan_load,bbr,18,301813914.6017536,69.67,7073932
amsterdam_wlan_load,bbr,19,301122589.8805371,72.779,6922896
amsterdam_wlan_load,bbr,20,245364590.26961347,70.518,6682724
amsterdam_wlan_load,bbr,21,258995956.3957031,79.793,6828808
amsterdam_wlan_load,bbr,22,300958461.227198,83.133,6452456
amsterdam_wlan_load,bbr,23,299894541.38586855,73.568,6638156
amsterdam_wlan_load,bbr,24,290454686.37757975,71.442,7009556
amsterdam_wlan_load,bbr,25,244263261.48510474,77.58,4952
amsterdam_wlan_load,bbr,26,229672819.67278332,71.457,6489596
amsterdam_wlan_load,bbr,27,317744588.137348,69.817,6368272
amsterdam_wlan_load,bbr,28,321887736.70650125,72.396,6801572
amsterdam_wlan_load,bbr,29,306189703.5992121,77.985,6561400
amsterdam_wlan_load,bbr,30,290461646.1278599,75.815,6868424
amsterdam_wlan_load,bbr,31,264237970.53830525,76.402,7291820
amsterdam_wlan_load,bbr,32,304084321.2743073,75.389,6883280
amsterdam_wlan_load,bbr,33,308096161.8043583,75.173,6544068
amsterdam_wlan_load,bbr,34,327345244.739365,71.399,6430172
amsterdam_wlan_load,bbr,35,282080209.6863596,72.251,7650840
amsterdam_wlan_load,bbr,36,150998112.0664687,132.358,6598540
amsterdam_wlan_load,bbr,37,296735723.80411273,72.959,6843664
amsterdam_wlan_load,bbr,38,311423322.42014545,78.867,6623300
amsterdam_wlan_load,bbr,39,274728287.5068869,94.593,6858520
amsterdam_wlan_load,bbr,40,316671537.5079383,72.438,6551496
amsterdam_wlan_load,bbr,41,314594513.9987475,78.395,6900612
amsterdam_wlan_load,bbr,42,267363358.3193541,89.459,8173276
amsterdam_wlan_load,bbr,43,296750280.2235823,74.236,6705008
amsterdam_wlan_load,bbr,44,293597745.04256135,80.69,6727292
amsterdam_wlan_load,bbr,45,259003196.65613684,105.377,6749576
amsterdam_wlan_load,bbr,46,267380473.27851188,88.206,6905564
amsterdam_wlan_load,bbr,47,238033179.11103782,94.281,7272012
amsterdam_wlan_load,bbr,48,311423656.53745824,88.666,6908040
amsterdam_wlan_load,bbr,49,308283493.8899928,70.144,6521784
amsterdam_wlan_load,bbr,50,313538651.4138744,76.341,6831284
amsterdam_wlan_load,bbr,51,280989159.0362864,76.212,7222492
amsterdam_wlan_load,bbr,52,313548052.3733592,75.225,6851092
amsterdam_wlan_load,bbr,53,294643674.1297008,75.11,8314408
amsterdam_wlan_load,bbr,54,311239073.182578,71.181,6447504
amsterdam_wlan_load,bbr,55,316855942.1737289,73.101,6447504
amsterdam_wlan_load,bbr,56,226496034.057795,74.274,6477216
amsterdam_wlan_load,bbr,57,310381918.5377398,76.077,6546544
amsterdam_wlan_load,bbr,58,298850145.119865,71.943,8363928
amsterdam_wlan_load,bbr,59,314287122.1728125,80.319,6826332
amsterdam_wlan_load,cubic,0,104815354.52689464,75.27,3326506
amsterdam_wlan_load,cubic,1,165671532.07292786,76.034,2328678
amsterdam_wlan_load,cubic,2,163578343.50145286,74.755,1684918
amsterdam_wlan_load,cubic,3,178233507.09387174,75.01,1240476
amsterdam_wlan_load,cubic,4,100662084.01459247,74.047,740324
amsterdam_wlan_load,cubic,5,76557223.19376287,73.1,703184
amsterdam_wlan_load,cubic,6,73399217.5165597,73.154,741562
amsterdam_wlan_load,cubic,7,82844382.50861755,73.566,766322
amsterdam_wlan_load,cubic,8,70251217.03713775,72.323,552148
amsterdam_wlan_load,cubic,9,68156757.5068342,73.455,597954
amsterdam_wlan_load,cubic,10,58721194.0149839,73.883,628904
amsterdam_wlan_load,cubic,11,70253042.6591687,73.222,648712
amsterdam_wlan_load,cubic,12,56621632.5382398,73.874,516246
amsterdam_wlan_load,cubic,13,60818745.654420525,72.694,501390
amsterdam_wlan_load,cubic,14,56614836.45732067,73.283,529864
amsterdam_wlan_load,cubic,15,46143204.99444885,77.331,547196
amsterdam_wlan_load,cubic,16,53477857.316832,73.912,555862
amsterdam_wlan_load,cubic,17,60821178.233712375,74.577,558338
amsterdam_wlan_load,cubic,18,49280164.046594255,75.757,414730
amsterdam_wlan_load,cubic,19,37749303.00851668,83.999,474154
amsterdam_wlan_load,cubic,20,35652689.03424989,76.813,356544
amsterdam_wlan_load,cubic,21,35650729.77046825,72.583,392446
amsterdam_wlan_load,cubic,22,46139557.85622467,73.763,413492
amsterdam_wlan_load,cubic,23,46134253.2070696,72.876,425872
amsterdam_wlan_load,cubic,24,46140250.93314292,72.524,430824
amsterdam_wlan_load,cubic,25,46137019.5022823,78.243,430824
amsterdam_wlan_load,cubic,26,34601279.71132576,73.176,430824
amsterdam_wlan_load,cubic,27,45093503.87237734,73.456,304548
amsterdam_wlan_load,cubic,28,36696012.9686577,75.049,242648
amsterdam_wlan_load,cubic,29,22021505.71524347,73.27,188176
amsterdam_wlan_load,cubic,30,23068856.25147162,73.649,205508
amsterdam_wlan_load,cubic,31,11533552.30325164,73.811,212936
amsterdam_wlan_load,cubic,32,22020294.189283762,74.151,215412
amsterdam_wlan_load,cubic,33,23068234.7582876,72.875,215412
amsterdam_wlan_load,cubic,34,22016463.599294014,72.896,222840
amsterdam_wlan_load,cubic,35,34609134.70958564,73.219,232744
amsterdam_wlan_load,cubic,36,22020602.63665639,73.123,240172
amsterdam_wlan_load,cubic,37,23068718.75009474,72.811,251314
amsterdam_wlan_load,cubic,38,23067888.276626725,72.691,282264
amsterdam_wlan_load,cubic,39,34602352.1374314,73.041,230268
amsterdam_wlan_load,cubic,40,23069294.891818643,73.353,266170
amsterdam_wlan_load,cubic,41,34604045.4686045,73.695,284740
amsterdam_wlan_load,cubic,42,23069271.515579987,73.182,295882
amsterdam_wlan_load,cubic,43,33554432,73.092,299596
amsterdam_wlan_load,cubic,44,33553192.045822356,73.625,299596
amsterdam_wlan_load,cubic,45,24117150.250396192,72.708,299596
amsterdam_wlan_load,cubic,46,33556412.11684392,84.298,302072
amsterdam_wlan_load,cubic,47,33552520.108943455,73.185,310738
amsterdam_wlan_load,cubic,48,34602488.25780672,73.076,328070
amsterdam_wlan_load,cubic,49,34602558.38084227,72.629,356544
amsterdam_wlan_load,cubic,50,34601832.4149401,73.295,399874
amsterdam_wlan_load,cubic,51,47189458.39031786,74.239,459298
amsterdam_wlan_load,cubic,52,56619027.2935327,73.474,541006
amsterdam_wlan_load,cubic,53,56628369.48960231,72.823,644998
amsterdam_wlan_load,cubic,54,65009759.0586678,73.013,360258
amsterdam_wlan_load,cubic,55,34602352.1374314,74.482,388732
amsterdam_wlan_load,cubic,56,45089173.81615247,73.869,408540
amsterdam_wlan_load,cubic,57,36700527.50368003,77.43,418444
amsterdam_wlan_load,cubic,58,46137481.50040978,72.838,420920
amsterdam_wlan_load,cubic,59,46096317.514251545,72.688,420920
amsterdam_wlan_load,reno,0,154060561.9065213,80.73,6286564
amsterdam_wlan_load,reno,1,308229571.945939,78.612,6286564
amsterdam_wlan_load,reno,2,298907229.55770457,80.374,6286564
amsterdam_wlan_load,reno,3,273664666.8077583,75.533,6286564
amsterdam_wlan_load,reno,4,273685448.4348353,93.458,6286564
amsterdam_wlan_load,reno,5,239076040.50212342,82.64,6286564
amsterdam_wlan_load,reno,6,274686537.18449444,82.876,6286564
amsterdam_wlan_load,reno,7,262180176.866856,77.096,6286564
amsterdam_wlan_load,reno,8,304096773.43654484,76.686,6286564
amsterdam_wlan_load,reno,9,300943715.644198,75.036,6286564
amsterdam_wlan_load,reno,10,282057058.596459,99.679,6286564
amsterdam_wlan_load,reno,11,267383660.66376126,104.575,6286564
amsterdam_wlan_load,reno,12,284156982.4280808,76.678,6286564
amsterdam_wlan_load,reno,13,293391220.39658284,73.851,6286564
amsterdam_wlan_load,reno,14,309555279.6893624,74.463,6286564
amsterdam_wlan_load,reno,15,301993218.03671986,82.383,6286564
amsterdam_wlan_load,reno,16,296746123.62763566,87.661,6286564
amsterdam_wlan_load,reno,17,296749378.1439304,78.78,6286564
amsterdam_wlan_load,reno,18,308286893.34989166,77.823,6286564
amsterdam_wlan_load,reno,19,290450912.3241144,86.361,6286564
amsterdam_wlan_load,reno,20,313516711.8050002,78.257,6286564
amsterdam_wlan_load,reno,21,265305383.29879725,91.081,6286564
amsterdam_wlan_load,reno,22,286079000.10183334,85.027,6286564
amsterdam_wlan_load,reno,23,275955415.1277238,91.31,6286564
amsterdam_wlan_load,reno,24,273667668.04085237,79.1,6286564
amsterdam_wlan_load,reno,25,293610082.76391685,77.984,6286564
amsterdam_wlan_load,reno,26,273660556.5301155,74.383,6286564
amsterdam_wlan_load,reno,27,293620653.7783273,75.732,6286564
amsterdam_wlan_load,reno,28,283102796.8218038,93.684,6286564
amsterdam_wlan_load,reno,29,284162944.2546682,76.471,6286564
amsterdam_wlan_load,reno,30,305127395.4714717,78.5,6286564
amsterdam_wlan_load,reno,31,287324192.5935489,91.506,6286564
amsterdam_wlan_load,reno,32,276814659.3195207,79.795,6286564
amsterdam_wlan_load,reno,33,310374463.0524034,81.704,6286564
amsterdam_wlan_load,reno,34,293624469.3314042,74.069,6286564
amsterdam_wlan_load,reno,35,284148480.4831583,82.533,6286564
amsterdam_wlan_load,reno,36,288355237.5346836,80.162,6286564
amsterdam_wlan_load,reno,37,305152403.9860925,82.069,6286564
amsterdam_wlan_load,reno,38,309328998.1277474,81.605,6286564
amsterdam_wlan_load,reno,39,311425809.755116,78.34,6286564
amsterdam_wlan_load,reno,40,309293123.127756,81.692,6286564
amsterdam_wlan_load,reno,41,287329656.118856,96.018,6286564
amsterdam_wlan_load,reno,42,300762653.0019983,81.959,6286564
amsterdam_wlan_load,reno,43,280155530.2036719,76.637,6286564
amsterdam_wlan_load,reno,44,310355520.70083773,78.359,6286564
amsterdam_wlan_load,reno,45,283134201.8576727,84.536,6286564
amsterdam_wlan_load,reno,46,306172548.94275945,80.082,6286564
amsterdam_wlan_load,reno,47,294648380.7573862,76.973,6286564
amsterdam_wlan_load,reno,48,294646027.42474777,77.625,6286564
amsterdam_wlan_load,reno,49,303054522.41341174,78.112,6286564
amsterdam_wlan_load,reno,50,304091299.4346623,78.509,6286564
amsterdam_wlan_load,reno,51,253739148.7898154,96.136,6286564
amsterdam_wlan_load,reno,52,292567334.794161,80.782,6286564
amsterdam_wlan_load,reno,53,267370560.99603295,89.912,6286564
amsterdam_wlan_load,reno,54,251677366.4535325,85.75,1693584
amsterdam_wlan_load,reno,55,303004835.3572362,78.48,3143282
amsterdam_wlan_load,reno,56,295711739.4738564,80.797,3143282
amsterdam_wlan_load,reno,57,290449735.11649567,77.618,3143282
amsterdam_wlan_load,reno,58,295602653.5332623,78.765,3143282
amsterdam_wlan_load,reno,59,301740362.3464473,108.54,3143282
amsterdam_wlan_load,vegas,0,72288560.72486845,75.98,782416
amsterdam_wlan_load,vegas,1,75497400.00006866,76.384,782416
amsterdam_wlan_load,vegas,2,58724837.85748789,75.551,392446
amsterdam_wlan_load,vegas,3,41941825.035194926,73.778,397398
amsterdam_wlan_load,vegas,4,40894953.94336978,73.056,402350
amsterdam_wlan_load,vegas,5,41940815.11802584,73.063,411016
amsterdam_wlan_load,vegas,6,40894259.25102513,74.153,417206
amsterdam_wlan_load,vegas,7,49282778.25175088,73.462,427110
amsterdam_wlan_load,vegas,8,41932722.538590476,74.135,438252
amsterdam_wlan_load,vegas,9,41951179.079088114,72.624,224078
amsterdam_wlan_load,vegas,10,16775454.18503177,73.017,240172
amsterdam_wlan_load,vegas,11,33561983.699189216,73.612,253790
amsterdam_wlan_load,vegas,12,24111824.09509618,75.255,134942
amsterdam_wlan_load,vegas,13,8387132.25966081,73.419,142370
amsterdam_wlan_load,vegas,14,8392031.896928696,138.197,75518
amsterdam_wlan_load,vegas,15,8388088.032232194,103.149,66852
amsterdam_wlan_load,vegas,16,8388549.000414965,73.017,77994
amsterdam_wlan_load,vegas,17,8388784.003692705,72.357,94088
amsterdam_wlan_load,vegas,18,8389078.02633481,73.735,110182
amsterdam_wlan_load,vegas,19,15723624.10009243,73.87,63138
amsterdam_wlan_load,vegas,20,0,73.29,79232
amsterdam_wlan_load,vegas,21,16777384.0016823,72.253,95326
amsterdam_wlan_load,vegas,22,8388650.000210287,73.889,112658
amsterdam_wlan_load,vegas,23,8388281.012746433,79.15,127514
amsterdam_wlan_load,vegas,24,15726752.101630408,101.009,141132
amsterdam_wlan_load,vegas,25,16779951.44592885,76.389,154750
amsterdam_wlan_load,vegas,26,16776344.045320062,76.248,170844
amsterdam_wlan_load,vegas,27,16777887.026837528,77.502,184462
amsterdam_wlan_load,vegas,28,15728749.688264938,73.445,195604
amsterdam_wlan_load,vegas,29,26213350.042055354,72.744,212936
amsterdam_wlan_load,vegas,30,24116621.26628732,72.517,227792
amsterdam_wlan_load,vegas,31,17826309.452520333,77.953,123800
amsterdam_wlan_load,vegas,32,16777652.0113309,73.103,141132
amsterdam_wlan_load,vegas,33,16777300.000420574,72.833,154750
amsterdam_wlan_load,vegas,34,15727618.191385947,73.065,170844
amsterdam_wlan_load,vegas,35,16777166.000149012,72.622,188176
amsterdam_wlan_load,vegas,36,16777518.00543628,72.889,199318
amsterdam_wlan_load,vegas,37,24117585.817231838,75.899,215412
amsterdam_wlan_load,vegas,38,25165395.00731301,72.324,231506
amsterdam_wlan_load,vegas,39,24113318.51534528,72.893,246362
amsterdam_wlan_load,vegas,40,26218411.5512879,73.759,263694
amsterdam_wlan_load,vegas,41,26214531.250657145,74.109,271122
amsterdam_wlan_load,vegas,42,34602488.25780672,96.295,281026
amsterdam_wlan_load,vegas,43,25166202.005677786,78.62,281026
amsterdam_wlan_load,vegas,44,25163937.141481638,73.753,283502
amsterdam_wlan_load,vegas,45,32508196.668533776,72.679,293406
amsterdam_wlan_load,vegas,46,32506408.196880348,73.256,308262
amsterdam_wlan_load,vegas,47,25165473.0048955,73.541,163416
amsterdam_wlan_load,vegas,48,15729442.540946905,72.873,180748
amsterdam_wlan_load,vegas,49,16773760.711767443,72.511,196842
amsterdam_wlan_load,vegas,50,25170177.753080335,73.931,214174
amsterdam_wlan_load,vegas,51,24116379.78125692,72.821,230268
amsterdam_wlan_load,vegas,52,25167988.686183583,72.911,246362
amsterdam_wlan_load,vegas,53,24117127.250604566,73.357,262456
amsterdam_wlan_load,vegas,54,24113511.07911839,74.878,274836
amsterdam_wlan_load,vegas,55,34605914.306580186,73.404,285978
amsterdam_wlan_load,vegas,56,16778172.054477934,75.141,154750
amsterdam_wlan_load,vegas,57,16776846.008159695,73.791,167130
amsterdam_wlan_load,vegas,58,16777200.000015259,85.964,175796
amsterdam_wlan_load,vegas,59,16761460.809331706,72.848,190652
amsterdam_wlan_noload,bbr,0,128829134.81003122,76.018,9059684
amsterdam_wlan_noload,bbr,1,288340526.1079817,74.358,7685504
amsterdam_wlan_noload,bbr,2,301193706.8147361,73.874,7583988
amsterdam_wlan_noload,bbr,3,294427261.5370488,75.065,7727596
amsterdam_wlan_noload,bbr,4,274729106.2675257,73.897,6462360
amsterdam_wlan_noload,bbr,5,279959713.1128521,77.361,6974892
amsterdam_wlan_noload,bbr,6,299900529.7025398,75.107,7294296
amsterdam_wlan_noload,bbr,7,288359551.5670988,75.065,7440380
amsterdam_wlan_noload,bbr,8,307179634.31567574,74.444,6541592
amsterdam_wlan_noload,bbr,9,290504069.7280532,73.775,6799096
amsterdam_wlan_noload,bbr,10,303050584.42225283,74.451,6573780
amsterdam_wlan_noload,bbr,11,296734556.5224848,75.449,6615872
amsterdam_wlan_noload,bbr,12,293801949.5592403,77.154,7383432
amsterdam_wlan_noload,bbr,13,297791714.5502789,77.002,6737196
amsterdam_wlan_noload,bbr,14,291508506.5657677,74.868,7210112
amsterdam_wlan_noload,bbr,15,296543882.38628775,73.576,6650536
amsterdam_wlan_noload,bbr,16,306178680.59920853,80.326,6692628
amsterdam_wlan_noload,bbr,17,309337645.50543946,80.026,7054124
amsterdam_wlan_noload,bbr,18,275776309.8774494,77.288,8713044
amsterdam_wlan_noload,bbr,19,287503312.592057,75.393,7168020
amsterdam_wlan_noload,bbr,20,203429843.05785668,73.811,7338864
amsterdam_wlan_noload,bbr,21,282079352.17081344,76.55,7311628
amsterdam_wlan_noload,bbr,22,303038771.06281114,75.453,7286868
amsterdam_wlan_noload,bbr,23,298834897.7870769,77.917,6705008
amsterdam_wlan_noload,bbr,24,304915778.4979549,73.566,6553972
amsterdam_wlan_noload,bbr,25,277868764.4290545,77.011,8076712
amsterdam_wlan_noload,bbr,26,306188791.0690797,76.781,6556448
amsterdam_wlan_noload,bbr,27,288355512.528914,78.407,2758264
amsterdam_wlan_noload,bbr,28,285212400.0002594,76.076,7720168
amsterdam_wlan_noload,bbr,29,297693166.2356038,76.139,7113548
amsterdam_wlan_noload,bbr,30,276921811.5027871,77.385,7012032
amsterdam_wlan_noload,bbr,31,267383150.67701468,76.205,8051952
amsterdam_wlan_noload,bbr,32,291506160.88917685,75.063,7160592
amsterdam_wlan_noload,bbr,33,303035754.6492235,74.016,6826332
amsterdam_wlan_noload,bbr,34,306400205.2901771,74.826,6516832
amsterdam_wlan_noload,bbr,35,287317872.97548544,77.361,6912992
amsterdam_wlan_noload,bbr,36,307009883.5606646,73.736,6675296
amsterdam_wlan_noload,bbr,37,296750863.9251032,76.728,7824160
amsterdam_wlan_noload,bbr,38,295667697.19489837,77.035,6596064
amsterdam_wlan_noload,bbr,39,294675499.481567,75.518,7316580
amsterdam_wlan_noload,bbr,40,307230021.1495588,73.149,6516832
amsterdam_wlan_noload,bbr,41,261098816.6690837,73.27,8547152
amsterdam_wlan_noload,bbr,42,278860149.12288064,76.604,8267364
amsterdam_wlan_noload,bbr,43,303102725.9369124,77.244,7306676
amsterdam_wlan_noload,bbr,44,301995018.08714646,76.994,7187828
amsterdam_wlan_noload,bbr,45,294649258.8762101,80.657,7168020
amsterdam_wlan_noload,bbr,46,297787845.201113,77.242,6544068
amsterdam_wlan_noload,bbr,47,293618606.0223843,78.464,6526736
amsterdam_wlan_noload,bbr,48,254793276.44863534,75.416,6261804
amsterdam_wlan_noload,bbr,49,284121182.8565227,75.802,7524564
amsterdam_wlan_noload,bbr,50,299950930.41548,75.996,6863472
amsterdam_wlan_noload,bbr,51,291495093.28002584,75.165,6955084
amsterdam_wlan_noload,bbr,52,270531253.50678164,77.297,7757308
amsterdam_wlan_noload,bbr,53,296750563.23009354,75.825,6534164
amsterdam_wlan_noload,bbr,54,267568834.672025,76.735,6494548
amsterdam_wlan_noload,bbr,55,206573806.09093285,74.61,6425220
amsterdam_wlan_noload,bbr,56,297806305.3859828,76.558,6643108
amsterdam_wlan_noload,bbr,57,294387565.44307786,75.334,6620824
amsterdam_wlan_noload,bbr,58,265331115.76838577,77.632,7012032
amsterdam_wlan_noload,bbr,59,243061097.91166613,88.564,6462360
amsterdam_wlan_noload,cubic,0,92171184.2297149,72.801,3545632
amsterdam_wlan_noload,cubic,1,202454123.729697,80.373,2842448
amsterdam_wlan_noload,cubic,2,171972655.22289148,75.708,1229334
amsterdam_wlan_noload,cubic,3,113240551.78252067,73.99,1100582
amsterdam_wlan_noload,cubic,4,126876304.51526077,77.078,1157530
amsterdam_wlan_noload,cubic,5,101711265.75361352,72.81,849268
amsterdam_wlan_noload,cubic,6,92277179.56727457,73.021,908692
amsterdam_wlan_noload,cubic,7,93329705.81962843,72.698,674710
amsterdam_wlan_noload,cubic,8,78635653.84915487,72.951,724230
amsterdam_wlan_noload,cubic,9,80747455.87497374,72.977,758894
amsterdam_wlan_noload,cubic,10,57659396.991612434,73.638,565766
amsterdam_wlan_noload,cubic,11,57682176.59759715,73.252,605382
amsterdam_wlan_noload,cubic,12,71302309.51033634,74.406,524912
amsterdam_wlan_noload,cubic,13,45087999.38810247,73.67,480344
amsterdam_wlan_noload,cubic,14,46095444.585345834,73.145,250076
amsterdam_wlan_noload,cubic,15,33554332.000298023,73.582,277312
amsterdam_wlan_noload,cubic,16,23089914.668205723,72.821,292168
amsterdam_wlan_noload,cubic,17,33523656.253081683,73.848,299596
amsterdam_wlan_noload,cubic,18,34634524.86734854,72.747,300834
amsterdam_wlan_noload,cubic,19,33556982.19380433,72.428,300834
amsterdam_wlan_noload,cubic,20,34568335.02792586,74.538,211698
amsterdam_wlan_noload,cubic,21,24139770.200521752,72.425,251314
amsterdam_wlan_noload,cubic,22,23057905.27744344,73.054,277312
amsterdam_wlan_noload,cubic,23,22022341.916546535,72.81,210460
amsterdam_wlan_noload,cubic,24,24138393.46112407,76.892,230268
amsterdam_wlan_noload,cubic,25,23058388.835899938,73.799,238934
amsterdam_wlan_noload,cubic,26,33546917.6831638,72.708,242648
amsterdam_wlan_noload,cubic,27,23068695.375023685,72.793,242648
amsterdam_wlan_noload,cubic,28,22009509.217342857,72.882,245124
amsterdam_wlan_noload,cubic,29,34612491.91111585,73.773,253790
amsterdam_wlan_noload,cubic,30,22019258.656842288,72.712,262456
amsterdam_wlan_noload,cubic,31,24107172.461049028,73.809,272360
amsterdam_wlan_noload,cubic,32,23087650.22524645,116.949,300834
amsterdam_wlan_noload,cubic,33,35626076.7624422,75.731,347878
amsterdam_wlan_noload,cubic,34,35658965.65305334,73.535,411016
amsterdam_wlan_noload,cubic,35,47172525.053582475,73.603,339212
amsterdam_wlan_noload,cubic,36,34616958.18424294,72.57,392446
amsterdam_wlan_noload,cubic,37,45088450.877230436,74.764,429586
amsterdam_wlan_noload,cubic,38,46155066.30488873,73.176,451870
amsterdam_wlan_noload,cubic,39,47188139.16686312,74.214,465488
amsterdam_wlan_noload,cubic,40,56593621.85856224,73.153,470440
amsterdam_wlan_noload,cubic,41,45078761.971015215,72.705,471678
amsterdam_wlan_noload,cubic,42,48258914.23022964,74.755,471678
amsterdam_wlan_noload,cubic,43,46129826.72500836,73.5,472916
amsterdam_wlan_noload,cubic,44,46117788.79194487,79.818,362734
amsterdam_wlan_noload,cubic,45,35673450.903847165,73.339,409778
amsterdam_wlan_noload,cubic,46,45096568.474268936,73.932,441966
amsterdam_wlan_noload,cubic,47,47143113.2442687,80.299,461774
amsterdam_wlan_noload,cubic,48,46137206.50040978,75.372,471678
amsterdam_wlan_noload,cubic,49,46162363.31009165,74.343,475392
amsterdam_wlan_noload,cubic,50,49273761.8841159,74.05,331784
amsterdam_wlan_noload,cubic,51,36702397.94896017,72.878,388732
amsterdam_wlan_noload,cubic,52,45111007.27624117,72.442,427110
amsterdam_wlan_noload,cubic,53,47186204.06421009,74.662,451870
amsterdam_wlan_noload,cubic,54,46095395.175264366,72.838,467964
amsterdam_wlan_noload,cubic,55,46152344.625565246,72.708,474154
